datetime,temp,pressure,humidity,gas,lyd,lys
2023-11-24T11:49:25.074166,22.57,989.03,16.54,177.91,261,211
2023-11-24T11:49:26.445418,22.56,989.02,16.54,178.67,261,326
2023-11-24T11:49:27.813896,22.56,989.02,16.53,179.43,261,210
2023-11-24T11:49:29.186427,22.56,989.03,16.53,178.48,261,326
2023-11-24T11:49:30.557675,22.55,989.02,16.54,178.48,261,211
2023-11-24T11:49:31.929897,22.55,989.01,16.53,178.29,261,328
2023-11-24T11:49:33.302430,22.55,989.00,16.54,177.91,261,208
2023-11-24T11:49:34.673641,22.55,989.00,16.55,177.91,261,330
2023-11-24T11:49:36.046148,22.55,989.01,16.54,177.72,261,207
2023-11-24T11:49:37.414935,22.55,989.01,16.56,177.53,261,333
2023-11-24T11:49:38.786197,22.55,989.01,16.55,177.91,261,205
2023-11-24T11:49:40.158429,22.55,989.01,16.55,177.72,261,334
2023-11-24T11:49:41.530921,22.55,989.01,16.56,178.48,261,203
2023-11-24T11:49:42.903279,22.55,989.01,16.55,177.91,261,336
2023-11-24T11:49:44.274587,22.55,989.01,16.55,178.10,261,203
2023-11-24T11:49:45.647029,22.56,989.01,16.55,177.91,261,335
2023-11-24T11:49:47.019550,22.56,989.01,16.55,178.29,261,205
2023-11-24T11:49:48.390817,22.56,989.00,16.56,177.91,261,332
2023-11-24T11:49:49.759531,22.56,989.00,16.55,178.29,261,208
2023-11-24T11:49:51.130733,22.56,989.00,16.54,178.86,261,326
2023-11-24T11:49:52.502906,22.56,989.01,16.54,178.48,261,216
2023-11-24T11:49:53.875424,22.56,989.01,16.55,178.86,261,317
2023-11-24T11:49:55.247749,22.56,989.00,16.55,178.29,261,228
2023-11-24T11:49:56.620216,22.57,989.00,16.54,178.10,261,291
2023-11-24T11:49:57.991316,22.57,989.00,16.55,177.91,261,265
2023-11-24T11:49:59.363774,22.57,989.00,16.56,177.91,261,249
2023-11-24T11:50:00.731303,22.57,989.00,16.56,178.10,261,299
2023-11-24T11:50:02.103793,22.57,989.00,16.54,179.05,261,230
2023-11-24T11:50:03.476306,22.57,989.00,16.54,178.67,261,312
2023-11-24T11:50:04.848845,22.57,989.01,16.54,177.72,261,223
2023-11-24T11:50:06.219900,22.57,989.00,16.54,178.67,261,318
2023-11-24T11:50:07.592419,22.57,989.00,16.52,178.86,261,218
2023-11-24T11:50:08.964895,22.57,989.00,16.51,178.86,261,321
2023-11-24T11:50:10.336173,22.57,989.00,16.50,177.91,261,214
2023-11-24T11:50:11.704977,22.57,989.01,16.49,177.53,261,325
2023-11-24T11:50:13.076195,22.57,989.02,16.49,178.10,262,211
2023-11-24T11:50:14.448679,22.57,989.02,16.49,177.53,261,328
2023-11-24T11:50:15.821176,22.57,989.03,16.48,177.53,261,208
2023-11-24T11:50:17.188666,22.57,989.03,16.48,177.53,261,320
2023-11-24T11:50:18.561148,22.57,989.03,16.47,178.10,261,219
2023-11-24T11:50:19.933678,22.57,989.02,16.47,178.10,261,321
2023-11-24T11:50:21.304777,22.57,989.02,16.46,178.10,261,214
2023-11-24T11:50:22.677354,22.57,989.01,16.43,178.29,261,327
2023-11-24T11:50:24.049801,22.57,989.01,16.43,177.91,262,210
2023-11-24T11:50:25.421033,22.57,989.01,16.43,178.10,262,332
2023-11-24T11:50:26.793555,22.57,989.01,16.41,178.10,261,204
2023-11-24T11:50:28.161105,22.56,989.02,16.40,178.67,261,336
2023-11-24T11:50:29.533549,22.56,989.02,16.39,177.72,261,204
2023-11-24T11:50:30.906068,22.56,989.02,16.39,178.10,262,330
2023-11-24T11:50:32.277345,22.56,989.02,16.38,178.29,262,220
2023-11-24T11:50:33.649799,22.56,989.02,16.37,178.10,261,287
2023-11-24T11:50:35.022284,22.56,989.03,16.38,177.53,261,295
